file,test results,test results background,test results shared distribution,adj_test,adj_background,adj_dist,result
OG0005329,0,0,0.07578269358518652,0,0,0.22782188710656107,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005330,0.5,6.652522648788461e-4,1,0.5,0.0016727944080553205,1,No evidence of episodic diversifying selection on test branches
OG0005331,0.2368460827746742,4.697222868776385e-4,0.9993042153239373,0.5,0.0012045767090150996,1,No evidence of episodic diversifying selection on test branches
OG0005332,0.5,9.371082584974655e-6,0.2440563121196394,0.5,2.9386492671360735e-5,0.5973719970009839,No evidence of episodic diversifying selection on test branches
OG0005333,8.203993040467594e-13,4.612976667317525e-14,0.08295879935193551,3.4845519502220395e-12,3.2538967445503813e-13,0.24547296013367584,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005334,0,0.469265222888833,5.521011964699785e-4,0,0.5,0.0029030594504542303,Selection associated with trait
OG0005335,0.5,0.1162307220975969,0.9897360399182037,0.5,0.20047367472194125,1,No significant signals
OG0005336,0.5,0.4819689782409641,0.8809731062027115,0.5,0.5,1,No significant signals
OG0005337,0.5,0.1525516758122647,0.9936293702067767,0.5,0.25667471892596244,1,No significant signals
OG0005338,1.262165277848837e-8,0.05523653046483135,9.390724677071915e-5,4.299110775199403e-8,0.10287177369233559,5.699629879386917e-4,Selection associated with trait
OG0005339,3.123057368270565e-13,1.516932811282956e-4,1,1.353533376183362e-12,4.1351349548516484e-4,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005340,0.5,0.01315504071933227,0.7203598141132475,0.5,0.027508305732259198,1,No significant signals
OG0005341,0.5,0.5,0.8317056845662615,0.5,0.5,1,No significant signals
OG0005342,4.156224449258783e-5,0.001173389276674708,0.141268254198547,1.1821269342206628e-4,0.002848176385021901,0.38352469889850194,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005343,0,4.291682442758571e-8,0,0,1.737888618039086e-7,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005344,0.5,0.5,0.9903021978624575,0.5,0.5,1,No significant signals
OG0005345,5.121458812595847e-13,0.001417399354619153,8.32983608756166e-8,2.198721528919497e-12,0.0033982247684844233,8.001634998651073e-7,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005346,0,0,2.295322241163689e-7,0,0,2.0629298024165866e-6,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005347,0.5,0.114226752057169,0.9999863016051566,0.5,0.1972924643893031,1,No significant signals
OG0005348,0.5,0.4095563159250442,0.9834679088716769,0.5,0.5,1,No significant signals
OG0005349,0.266292982052828,0.5,0.3257667380193238,0.5,0.5,0.7449170720098408,No significant signals
OG0005350,2.220446049250313e-16,2.494705232435335e-4,0.05138760757478067,1.1605048645085422e-15,6.631349443098226e-4,0.16393650702533236,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005351,3.4812589666533e-7,0.2827865422065469,0.0061697907098055,1.1044830042662872e-6,0.4385446197451467,0.02546472989669366,Selection associated with trait. No difference between FG-BG dist
OG0005352,0.5,8.019265322345426e-7,0.4787976543033274,0.5,2.830617510803412e-6,0.9818153313543924,No evidence of episodic diversifying selection on test branches
OG0005353,0.5,0.009830284546371748,0.994946432677666,0.5,0.021007682160209252,1,No significant signals
OG0005354,0.5,0.5,0.9997239926598308,0.5,0.5,1,No significant signals
OG0005355,0.5,7.57836711789639e-4,0.8864349696328917,0.5,0.0018907687346610912,1,No evidence of episodic diversifying selection on test branches
OG0005356,6.507017147328042e-13,1.308738057299585e-4,0.01977948372386085,2.777033205627426e-12,3.600248283358785e-4,0.070916086010777,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005357,0.5,3.080083296225222e-5,0.9376229309829692,0.5,9.135750832360966e-5,1,No evidence of episodic diversifying selection on test branches
OG0005358,0,6.201052432652787e-8,1.03179209620663e-9,0,2.4653242445847435e-7,1.2472291330542434e-8,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005359,0.5,0.5,0.8589241777000645,0.5,0.5,1,No significant signals
OG0005360,5.556198834355541e-10,0.02602215992137163,0.06062622123164874,2.027356699466577e-9,0.051585385735105696,0.1887481815683165,Selection associated with trait. No difference between FG-BG dist
OG0005361,0,0,4.14890344302421e-13,0,0,7.640161553058413e-12,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005362,0.5,1.185433030126415e-6,0.8302833821252473,0.5,4.108899830093762e-6,1,No evidence of episodic diversifying selection on test branches
OG0005363,0.5,0.5,0.9991963182793813,0.5,0.5,1,No significant signals
OG0005364,0.5,0,8.973266574230365e-12,0.5,0,1.4120658581811601e-10,No evidence of episodic diversifying selection on test branches
OG0005365,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005366,0,0.3407126202403268,0,0,0.5,0,Selection associated with trait
OG0005367,6.546629904846668e-11,0,0.3970512495642062,2.497182980451649e-10,0,0.8619208841179343,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005368,0.5,6.883272648919858e-4,0.02224973862353508,0.5,0.0017278052429350746,0.07847248891063412,No evidence of episodic diversifying selection on test branches
OG0005369,5.263885876052865e-4,0.5,0.2143630766497122,0.001413995414563549,0.5,0.5375766511612556,Selection associated with trait. No difference between FG-BG dist
OG0005370,0.5,0.3155659986964509,0.9999955115480728,0.5,0.48152745393472896,1,No significant signals
OG0005372,0,2.220446049250313e-16,0,0,1.8933951286957104e-15,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005373,0.2564485470769267,0.1995892663228187,0.9371829928568148,0.5,0.3254981926960982,1,No significant signals
OG0005374,0,0.05769872504226758,1.465090267505076e-5,0,0.10711764591180307,1.015240693775535e-4,Selection associated with trait
OG0005375,0,0.2639349258864336,1.063367466302978e-7,0,0.4134582413659878,1.0047429498747025e-6,Selection associated with trait
OG0005376,9.563982439342311e-9,0.1628886436652314,0.1294400625858496,3.286076538805387e-8,0.27242535476764784,0.35621740593975465,Selection associated with trait. No difference between FG-BG dist
OG0005377,0.5,0,0.07384947249540641,0.5,0,0.22309500329764134,No evidence of episodic diversifying selection on test branches
OG0005378,0.5,0.07670038769943549,0.9830076251589319,0.5,0.13864700408074648,1,No significant signals
OG0005379,0.5,1.350097018843477e-4,0.3529213832384701,0.5,3.705262746168471e-4,0.792562161891271,No evidence of episodic diversifying selection on test branches
OG0005380,0,0.5,6.614309100427818e-11,0,0.5,9.159495242272442e-10,Selection associated with trait
OG0005381,1.797948296683449e-5,0.1432428888086527,0.06060787208430318,5.2166418061666945e-5,0.24249029692300555,0.1887481815683165,Selection associated with trait. No difference between FG-BG dist
OG0005382,0.5,0.0656078423906945,0.5046761304320145,0.5,0.12038072416609305,1,No significant signals
OG0005383,0.03210836369988818,0.5,0.1381697715457447,0.07890343209044072,0.5,0.3765300291966059,No significant signals
OG0005385,0.5,0,0.01404445532719178,0.5,0,0.05243949993824195,No evidence of episodic diversifying selection on test branches
OG0005386,0,0,0.1369417895143684,0,0,0.37365422075878263,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005387,0.001797552386057111,4.60064799320814e-5,0.5539498694639741,0.0047073573075111326,1.3348511022868404e-4,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005388,0,0,0,0,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005389,0,0.5,6.298295218698513e-13,0,0.5,1.1476156866912763e-11,Selection associated with trait
OG0005390,0.4943032659656086,3.675674542486518e-4,1,0.5,9.550574351612373e-4,1,No evidence of episodic diversifying selection on test branches
OG0005391,1.988620379478334e-11,1.467548305100763e-12,0.5683180692212368,7.791538879305108e-11,9.027455991931133e-12,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005392,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005393,4.929889829696776e-12,0,0.05996889401511007,1.994773093783338e-11,0,0.1875111191115526,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005394,0.5,0.5,0.999999921524175,0.5,0.5,1,No significant signals
OG0005395,1.391109449855321e-13,0.001057959091868899,0.05392408316267483,6.1649013253957e-13,0.0025851597798208135,0.1712708035864039,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005396,0,4.41768843728596e-12,0.134574257180762,0,2.5939683463168243e-11,0.3682390755294009,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005397,0,0.006388408024885717,0,0,0.013980195058251802,0,Selection associated with trait
OG0005398,0,0.5,0,0,0.5,0,Selection associated with trait
OG0005399,0.5,0.02841289829692206,0.9934918840559384,0.5,0.05587334747144199,1,No significant signals
OG0005400,0,0.5,7.549330348588512e-5,0,0.5,4.6471873518516056e-4,Selection associated with trait
OG0005401,0.5,0.07418759229977501,0.9995118621790712,0.5,0.13469553416290175,1,No significant signals
OG0005402,0.5,0.5,0.6650594720207609,0.5,0.5,1,No significant signals
OG0005403,1.899754967227274e-7,0.4833006494068338,0.01575768961838375,6.103333051726822e-7,0.5,0.05808466935566923,Selection associated with trait. No difference between FG-BG dist
OG0005404,5.678235659445363e-13,0.5,0.001166640724754697,2.4281190529891115e-12,0.5,0.005717596530437091,Selection associated with trait
OG0005405,0.5,0,5.156013224076883e-4,0.5,0,0.0027327185826322977,No evidence of episodic diversifying selection on test branches
OG0005406,0,0.001033711670560267,3.08268991444649e-8,0,0.0025294810598527314,3.135215183259033e-7,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005407,0,0.5,0,0,0.5,0,Selection associated with trait
OG0005408,0,0.2288086757278434,2.531294063246037e-10,0,0.3659163134561132,3.2553269119456833e-9,Selection associated with trait
OG0005409,0.5,0.007921706965091424,0.9815111429937657,0.5,0.017123469975740827,1,No significant signals
OG0005410,6.676575228792281e-7,0.06157570794349987,0.1126784173887886,2.0936869059854053e-6,0.11375405597673241,0.3175616094106042,Selection associated with trait. No difference between FG-BG dist
OG0005411,4.937161790508071e-12,0.01145812425134057,5.335698549657764e-11,1.9967820232171663e-11,0.024246959754364947,7.533518914728866e-10,Selection associated with trait
OG0005412,0,0.5,2.056214023008485e-4,0,0.5,0.0011739137446661236,Selection associated with trait
OG0005413,0.5,0.02346812191756964,0.8831767626492775,0.5,0.04698510182664011,1,No significant signals
OG0005414,0.5,0,0.08760077919959297,0.5,0,0.2570409862565781,No evidence of episodic diversifying selection on test branches
OG0005415,0,0.2471972452879681,2.22623031120861e-10,0,0.39078520564438635,2.888759121965595e-9,Selection associated with trait
OG0005416,3.257080900542775e-7,0.04296897370540587,0.003509967041752549,1.034117211819432e-6,0.08169957544382421,0.01542852450298035,Selection associated with trait. No difference between FG-BG dist
OG0005417,6.332712132461893e-12,0.5,0.04602793620034629,2.544550766316513e-11,0.5,0.14875720232038728,Selection associated with trait. No difference between FG-BG dist
OG0005418,0.5,0.5,0.978672776042825,0.5,0.5,1,No significant signals
OG0005419,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005420,0.5,0.1387615597983139,0.9956883055084791,0.5,0.23539421796440743,1,No significant signals
OG0005421,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005422,0.5,0,0.6429900716188288,0.5,0,1,No evidence of episodic diversifying selection on test branches
OG0005423,0.5,0.1193166309052834,0.8417037636321609,0.5,0.20555044595645458,1,No significant signals
OG0005424,4.328603275816079e-8,0.001757003339560304,0.006002715856580521,1.4398178844038495e-7,0.0041696912267327755,0.024834371768023143,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005425,0,2.971973900822711e-5,0,0,8.824162645495904e-5,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005426,0.5,0.3413068481496563,1,0.5,0.5,1,No significant signals
OG0005427,0.5,0.5,0.9638325555444373,0.5,0.5,1,No significant signals
OG0005428,0.004330579560284209,0.4635003225535684,0.4899189794641613,0.011161752857135148,0.5,0.996767458218692,No significant signals
OG0005429,0,0.06510482502861048,4.840996936650299e-9,0,0.11960990461104302,5.448482247946468e-8,Selection associated with trait
OG0005430,0.5,0.5,0.3853919320564639,0.5,0.5,0.842740568961267,No significant signals
OG0005431,0.5,0.002151082387358894,0.5037678221061916,0.5,0.0050426917829337016,1,No evidence of episodic diversifying selection on test branches
OG0005432,0.5,0.5,0.9486943107534108,0.5,0.5,1,No significant signals
OG0005433,0,0.2786922496871552,0,0,0.43286835567190657,0,Selection associated with trait
OG0005434,0,0,0.2615229469285594,0,0,0.6298953760423618,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005435,0.5,0.2816183554601362,0.6345598203152254,0.5,0.4368112663991897,1,No significant signals
OG0005436,4.085357592220618e-7,0.06257854336461727,0.09899613607033464,1.290466056958739e-6,0.11536044575522097,0.2853668352050095,Selection associated with trait. No difference between FG-BG dist
OG0005437,0.5,0.00457634313081362,0.5463364143264491,0.5,0.010234689870075423,1,No significant signals
OG0005438,8.881784197001252e-16,0.0225638943866881,0.6252574764203447,4.4954293698857215e-15,0.04540146675218343,1,Selection associated with trait. No difference between FG-BG dist
OG0005439,0.5,0.5,0.9386575212133018,0.5,0.5,1,No significant signals
OG0005440,0,0.4822670550278704,2.234097351561104e-10,0,0.5,2.8946276314014002e-9,Selection associated with trait
OG0005441,0.5,0.5,0.4341682096049639,0.5,0.5,0.9162950144186691,No significant signals
OG0005442,0.5,0.4827977705934355,1,0.5,0.5,1,No significant signals
OG0005443,0.5,3.593119913005705e-4,0.2795611763491621,0.5,9.352918149493045e-4,0.6632680869797144,No evidence of episodic diversifying selection on test branches
OG0005444,0,3.747049424158155e-4,5.708708230459658e-4,0,9.727268376151418e-4,0.0029944769536138388,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005445,0,0.5,3.390751719601903e-4,0,0.5,0.0018740074159102472,Selection associated with trait
OG0005446,2.088867967486863e-11,7.853845351846189e-11,4.544639257697547e-6,8.176911921573405e-11,4.0727999712539705e-10,3.402582420014902e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005447,1.271496277155393e-7,0.2704922783066261,0.03534782539087833,4.121648044486864e-7,0.42189775973037463,0.11798512485848514,Selection associated with trait. No difference between FG-BG dist
OG0005449,0.5,2.815547794909889e-11,0.7832179733463661,0.5,1.5220840827573445e-10,1,No evidence of episodic diversifying selection on test branches
OG0005450,0.5,0,9.963574684190846e-7,0.5,0,8.2600324608881e-6,No evidence of episodic diversifying selection on test branches
OG0005451,0.5,0.002747309587582014,0.8731719093418886,0.5,0.0063424818566343915,1,No evidence of episodic diversifying selection on test branches
OG0005452,0.5,0.5,0.5546194981210912,0.5,0.5,1,No significant signals
OG0005453,0.5,0.2130653022864685,0.9900138890778727,0.5,0.34378825340965413,1,No significant signals
OG0005454,0,1.74242087480625e-7,0,0,6.599847996257372e-7,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005455,0.006393765643348481,0.5,0.9041546520319712,0.016377046949742857,0.5,1,No significant signals
OG0005456,0.5,6.906081262414432e-11,0.2998693283040386,0.5,3.602901345762321e-10,0.7001265272380508,No evidence of episodic diversifying selection on test branches
OG0005457,0.5,1.698537421823687e-10,0.2158277367240549,0.5,8.571919175442572e-10,0.5403497429409011,No evidence of episodic diversifying selection on test branches
OG0005458,0.5,7.048689409927533e-11,0.8089448001413341,0.5,3.675084749573663e-10,1,No evidence of episodic diversifying selection on test branches
OG0005459,0.5,0.4935220899530664,0.9717972908874251,0.5,0.5,1,No significant signals
OG0005460,0.5,1.998051724072525e-11,0.7816198201797762,0.5,1.1042872076531099e-10,1,No evidence of episodic diversifying selection on test branches
OG0005461,1.182387075260305e-5,0,0.001012720040406756,3.460791388697308e-5,0,0.005040305894031324,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005462,0,2.789959591131819e-8,1.110223024625157e-16,0,1.1515069270980398e-7,2.7691585815938714e-15,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005463,0,0.434742592207296,3.244303622418343e-7,0,0.5,2.86606144550051e-6,Selection associated with trait
OG0005464,0.5,2.013007196299821e-5,0.4078166547151886,0.5,6.115330742005949e-5,0.8767146414704314,No evidence of episodic diversifying selection on test branches
OG0005465,0.5,0.4194460162290182,0.9944923127450784,0.5,0.5,1,No significant signals
OG0005466,1.728973575421122e-9,0.5,6.11185917778978e-4,6.1480140900862e-9,0.5,0.003190478961626692,Selection associated with trait
OG0005467,0,0.5,1.110223024625157e-16,0,0.5,2.7691585815938714e-15,Selection associated with trait
OG0005468,2.676447952154604e-11,0.5,0.005183067364663452,1.0425138175471691e-10,0.5,0.0217764310879428,Selection associated with trait. No difference between FG-BG dist
OG0005469,8.434326530354364e-5,0.005546143333009679,0.5743305843262827,2.3563297650166886e-4,0.01225162596916763,1,Selection associated with trait. No difference between FG-BG dist
OG0005470,0.5,0.005117778234224324,0.911128760651109,0.5,0.011372110556408608,1,No significant signals
OG0005471,0.5,0.02578542751743196,0.9796899192656631,0.5,0.051162970005358466,1,No significant signals
OG0005472,0,1.537498381681823e-4,6.626381968179995e-4,0,4.1832909441861605e-4,0.0034301038238395845,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005473,0.5,0.001410503864155033,0.2253132396728913,0.5,0.0033840125220626323,0.5592446485141596,No evidence of episodic diversifying selection on test branches
OG0005474,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005475,1.841545510528064e-8,0.5,5.047349591169592e-6,6.235749762762282e-8,0.5,3.7433428201861886e-5,Selection associated with trait
OG0005476,0.5,0.5,0.9782976615846589,0.5,0.5,1,No significant signals
OG0005477,0.5,0.5,0.9520106850289689,0.5,0.5,1,No significant signals
OG0005478,0,1.202815624878895e-12,0.004380136356284869,0,7.467983668096727e-12,0.018767366417646307,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005479,0.5,3.999034714485816e-9,0.9869685720602153,0.5,1.7831862675875702e-8,1,No evidence of episodic diversifying selection on test branches
OG0005480,0.5,0.5,0.4551215618861553,0.5,0.5,0.9478048888654172,No significant signals
OG0005481,0.06087546927949777,0,0.003808830545370623,0.14549293124066473,0,0.016582207429669385,No evidence of episodic diversifying selection on test branches
OG0005482,0.5,0.4139175618286677,0.9627819907927331,0.5,0.5,1,No significant signals
OG0005483,0.5,3.885780586188048e-15,0.8847289741509808,0.5,3.0353277051857e-14,1,No evidence of episodic diversifying selection on test branches
OG0005484,4.973799150320701e-14,0.001037673992665578,5.473072549947444e-4,2.264504557918236e-13,0.00253845913129468,0.0028813529756566377,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005485,0.5,0.001582233321665294,0.8841150865199396,0.5,0.003767325831915576,1,No evidence of episodic diversifying selection on test branches
OG0005486,0.5,0.5,0.9924380747005368,0.5,0.5,1,No significant signals
OG0005487,0,1.581516269599792e-5,8.14115441727381e-12,0,4.855630831282795e-5,1.2881479247075838e-10,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005488,0.5,8.93729534823251e-15,0.2336749774368541,0.5,6.69716807263657e-14,0.5762949935090939,No evidence of episodic diversifying selection on test branches
OG0005489,0.5,0.5,0.7573618675835385,0.5,0.5,1,No significant signals
OG0005490,0.5,0.00401971585919636,0.7841022886373699,0.5,0.009043577011007149,1,No evidence of episodic diversifying selection on test branches
OG0005491,0,0.2737741554589171,2.415436739511279e-10,0,0.42640189229744957,3.1155894158673803e-9,Selection associated with trait
OG0005492,0,0,6.01148020251685e-11,0,0,8.418990477796656e-10,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005493,0.09698486379049259,0.5,0.7756312696521863,0.22546440937596385,0.5,1,No significant signals
OG0005494,4.634070904785403e-13,0.5,9.290021418806305e-9,1.9954170985531177e-12,0.5,1.0088473698841727e-7,Selection associated with trait
OG0005495,9.878764473114643e-13,0.5,4.029169345687311e-5,4.168732643335311e-12,0.5,2.598544015419052e-4,Selection associated with trait
OG0005496,0.5,0.5,0.9333276534606862,0.5,0.5,1,No significant signals
OG0005497,4.493629426394197e-6,0,0.004113027316753448,1.3471549250239617e-5,0,0.01775473886608533,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005498,0.5,1.25534903028246e-8,0.5422040227093458,0.5,5.362806444765396e-8,1,No evidence of episodic diversifying selection on test branches
OG0005499,0.5,0,0.1490946008584659,0.5,0,0.4007496181459697,No evidence of episodic diversifying selection on test branches
OG0005500,0.3015021846185358,0.3675227584659392,0.7918953854983883,0.5,0.5,1,No significant signals
OG0005501,0.5,0.5,0.9997487849803413,0.5,0.5,1,No significant signals
OG0005502,3.067525957689554e-7,8.471416174105073e-8,0.3900599477969054,9.750068734411712e-7,3.3191537793969855e-7,0.8503699869476615,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0005503,0.06655968069603813,6.550315845288424e-15,0.09871794694994085,0.15821863126179894,4.97306874043608e-14,0.28480127695057933,No evidence of episodic diversifying selection on test branches
OG0005504,2.354283434868876e-12,0.5,0.549779145548417,9.72152821030063e-12,0.5,1,Selection associated with trait. No difference between FG-BG dist
OG0005506,0.5,1.309965369511445e-8,0.802109881988532,0.5,5.587851292814962e-8,1,No evidence of episodic diversifying selection on test branches
OG0005507,0.07819654682339938,2.459045404468729e-4,0.007462324075023452,0.18441174734510127,6.54862706943903e-4,0.03015238789417739,No evidence of episodic diversifying selection on test branches
OG0005508,2.260797410391646e-8,0.5,0.4758242924955957,7.601865418391489e-8,0.5,0.9786737765088833,Selection associated with trait. No difference between FG-BG dist
OG0005509,0,0.5,0.001906938415824788,0,0.5,0.008906935773860519,Selection associated with trait
OG0005510,0,0.5,1.221245327087672e-15,0,0.5,2.872249539658642e-14,Selection associated with trait
OG0005511,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005512,0.5,4.416289641012705e-5,0.9526825526086493,0.5,1.285238293307497e-4,1,No evidence of episodic diversifying selection on test branches
OG0005513,0.5,0,3.299860713856795e-5,0.5,0,2.1652990506770706e-4,No evidence of episodic diversifying selection on test branches
OG0005514,0.5,3.130509501625411e-7,0.848611597751924,0.5,1.16185933690257e-6,1,No evidence of episodic diversifying selection on test branches
OG0005515,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005516,0,2.217732809528528e-4,1.951119912857457e-6,0,5.948087222333254e-4,1.5464233375257592e-5,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0005517,0.002820991298956188,0.5,0.391651857430713,0.007314463658617677,0.5,0.8533184516078017,Selection associated with trait. No difference between FG-BG dist
OG0005518,0.5,0.02312220777015284,1,0.5,0.04639988598438971,1,No significant signals
OG0005519,0.5,0.5,1,0.5,0.5,1,No significant signals
OG0005520,0.5,2.248628860890278e-8,0.667162436646958,0.5,9.36117498364856e-8,1,No evidence of episodic diversifying selection on test branches
OG0005521,7.680554177658117e-7,0,1,2.3963661286096253e-6,0,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
